Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../recorded_data/IMG/robocam_2018_12_15_18_49_20_866.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_20_933.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_000.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_066.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_133.jpg;0;0;0;0;99.66999;85.58897;0.0002359428;56.82556;-9.644948E-08
../recorded_data/IMG/robocam_2018_12_15_18_49_21_199.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_266.jpg;0;0;0;0;99.66999;85.58897;0.000235958;56.82556;-1.475891E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_333.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_400.jpg;0;0;0;0;99.66999;85.58897;0.000235958;56.82556;-1.475891E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_466.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_533.jpg;0;0;0;0;99.66999;85.58897;0.000236019;56.82556;-3.521543E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_600.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_667.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_735.jpg;0;0;0;0;99.66999;85.58897;0.000235958;56.82556;-1.475891E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_804.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_870.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_21_937.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_004.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_070.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_136.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_203.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_270.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_335.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_402.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_468.jpg;0;0.09876287;0;0;99.66998;85.58896;-0.0006484655;56.82551;-4.021736E-07
../recorded_data/IMG/robocam_2018_12_15_18_49_22_535.jpg;0;0.2986797;0;0.01529227;99.67089;85.59037;0.03613112;56.83401;1.535792E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_22_601.jpg;0;0.09908366;0;0.02025288;99.67191;85.59195;0.07408573;56.90943;-1.194284E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_22_667.jpg;0;0;0;0.01278511;99.67329;85.59406;0.1174044;56.9116;-3.875673E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_22_734.jpg;0;0;0;0.02470037;99.67437;85.59573;0.1472302;56.91154;-1.415735E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_22_800.jpg;0;0;0;0.02471382;99.67538;85.59728;0.1689816;56.91154;8.170917E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_22_867.jpg;0;0;0;0.02472931;99.67661;85.59917;0.1859449;56.91154;3.457468E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_22_933.jpg;0;0;0;0.02474549;99.67745;85.60048;0.1903056;56.91154;5.129673E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_000.jpg;0;0;0;0.02476289;99.67823;85.60168;0.1882583;56.91154;6.515395E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_067.jpg;0;0;0;0.0247695;99.67919;85.60316;0.1769676;56.91154;7.974483E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_133.jpg;0;0;0;0.02476827;99.67986;85.6042;0.1632319;56.91154;8.796572E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_201.jpg;0;0;0;0.02475188;99.6805;85.60519;0.146011;56.91154;9.370196E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_268.jpg;0;0;0;0.02472721;99.68131;85.60645;0.1192213;56.91154;9.796405E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_334.jpg;0;0;0;0.02469139;99.6819;85.60736;0.0974066;56.91154;9.828083E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_401.jpg;0;0;0;0.02462617;99.6825;85.60827;0.07503134;56.91154;9.663824E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_467.jpg;0;0;0;0.02456457;99.68328;85.60948;0.0455909;56.91153;9.167148E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_534.jpg;0;0;0;0.02449282;99.68388;85.61041;0.02462538;56.91153;8.568045E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_603.jpg;0;0;0;0.02438301;99.68449;85.61136;0.005195856;56.91153;7.911341E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_667.jpg;0;0;0;0.02429694;99.68494;85.61201;359.9656;56.91165;6.388629E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_733.jpg;0;0;0;0.01186237;99.68494;85.61202;359.9271;56.91165;5.819006E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_799.jpg;0;0;0;0.01022419;99.68495;85.61202;359.8927;56.91165;5.15967E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_867.jpg;0;0;0;0;99.68496;85.61202;359.854;56.91166;4.242868E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_23_935.jpg;0;0;0;0;99.68496;85.61202;359.8307;56.91165;3.487146E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_001.jpg;0;0;0;0;99.68497;85.61203;359.8123;56.91166;2.769776E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_069.jpg;0;0;0;0;99.68497;85.61205;359.7954;56.91166;1.801274E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_135.jpg;0;0;0;0;99.68497;85.61205;359.7884;56.91166;1.089236E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_201.jpg;0;0;0;0;99.68497;85.61207;359.7859;56.91166;4.469002E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_24_267.jpg;0;0;0;0;99.68497;85.61207;359.7893;56.91166;-3.561861E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_24_333.jpg;0;0;0;0;99.68498;85.61207;359.7963;56.91166;-8.924658E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_24_400.jpg;0;0;0;0;99.68498;85.61207;359.8067;56.91166;-1.350371E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_467.jpg;0;0;0;0;99.68498;85.61206;359.8251;56.91166;-1.840625E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_533.jpg;0;0;0;0;99.68497;85.61206;359.8417;56.91166;-2.16279E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_600.jpg;0;0;0;0;99.68497;85.61205;359.8602;56.91166;-2.389239E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_667.jpg;0;0;0;0;99.68497;85.61205;359.8867;56.91166;-2.617689E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_733.jpg;0;0;0;0;99.68496;85.61204;359.9076;56.91166;-2.707399E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_800.jpg;0;0;0;0;99.68495;85.61202;359.9287;56.91165;-2.733078E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_866.jpg;0;0;0;0;99.68494;85.61201;359.9565;56.91166;-2.663207E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_24_933.jpg;0;0;0;0;99.68494;85.61201;359.9767;56.91166;-2.534932E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_001.jpg;0;0;0;0;99.68494;85.61201;-0.004232861;56.91166;-2.361363E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_073.jpg;0;0;0;0;99.68493;85.612;0.01919074;56.91166;-2.107795E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_140.jpg;0;0;0;0;99.68493;85.61199;0.03489397;56.91165;-1.881804E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_206.jpg;0;0;0;0;99.68492;85.61199;0.05299585;56.91166;-1.554636E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_272.jpg;0;0.1987649;0;0.01104096;99.68553;85.61292;0.08916392;56.89764;5.258718E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_342.jpg;0;0.4000379;0;0;99.68633;85.61414;0.1274917;56.89524;7.200731E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_406.jpg;0;0.2009819;0;0.03043756;99.68841;85.61734;0.2107435;56.96983;-0.0002675131
../recorded_data/IMG/robocam_2018_12_15_18_49_25_473.jpg;0;0.001178741;0;0.04629901;99.69051;85.62054;0.283875;56.87981;4.262917E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_539.jpg;0;0;0;0.04032823;99.69231;85.62332;0.3351111;56.86437;0.0001112793
../recorded_data/IMG/robocam_2018_12_15_18_49_25_605.jpg;0;0;0;0.04039073;99.69398;85.62587;0.3700681;56.86435;2.919567E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_25_672.jpg;0;0;0;0.04050035;99.69593;85.62887;0.3894093;56.86426;-1.680906E-06
../recorded_data/IMG/robocam_2018_12_15_18_49_25_738.jpg;0;0;0;0.04058184;99.69724;85.63089;0.3881259;56.86423;0.0001630545
../recorded_data/IMG/robocam_2018_12_15_18_49_25_804.jpg;0;0;0;0.0406496;99.69844;85.63274;0.3750752;56.86423;0.000363015
../recorded_data/IMG/robocam_2018_12_15_18_49_25_871.jpg;0;0;0;0.04068356;99.6999;85.63498;0.3423431;56.86423;0.0005903351
../recorded_data/IMG/robocam_2018_12_15_18_49_25_937.jpg;0;0;0;0.04069901;99.7009;85.63652;0.3087243;56.86422;0.0007295801
../recorded_data/IMG/robocam_2018_12_15_18_49_26_005.jpg;0;0;0;0.04068676;99.70185;85.63799;0.2694354;56.86422;0.0008414099
../recorded_data/IMG/robocam_2018_12_15_18_49_26_071.jpg;0;0;0;0.04065121;99.70307;85.63985;0.211403;56.86422;0.0009491692
../recorded_data/IMG/robocam_2018_12_15_18_49_26_140.jpg;0;0;0;0.04059255;99.70396;85.64123;0.1658772;56.86423;0.0009988592
../recorded_data/IMG/robocam_2018_12_15_18_49_26_205.jpg;0;0;0;0.04047921;99.70486;85.6426;0.1203726;56.86422;0.001024287
../recorded_data/IMG/robocam_2018_12_15_18_49_26_271.jpg;0;0;0;0.04036934;99.70607;85.64445;0.06207361;56.86422;0.001021903
../recorded_data/IMG/robocam_2018_12_15_18_49_26_336.jpg;0;0;0;0.04024006;99.70701;85.64588;0.02159873;56.86422;0.0009960824
../recorded_data/IMG/robocam_2018_12_15_18_49_26_402.jpg;0;0;0;0.04004122;99.70796;85.64735;359.9849;56.86422;0.0009523216
../recorded_data/IMG/robocam_2018_12_15_18_49_26_469.jpg;0;0;0;0.03987542;99.7093;85.64941;359.943;56.8642;0.0008699675
../recorded_data/IMG/robocam_2018_12_15_18_49_26_538.jpg;0;0.1033949;0;0.02149587;99.70921;85.64925;359.8705;56.92172;0.0008098797
../recorded_data/IMG/robocam_2018_12_15_18_49_26_601.jpg;0;0.2995201;0;0.02650304;99.70981;85.65017;359.8351;56.98944;0.001130091
../recorded_data/IMG/robocam_2018_12_15_18_49_26_669.jpg;0;0.4979789;0;0.04118534;99.71262;85.6545;359.8749;56.88276;0.0009288179
../recorded_data/IMG/robocam_2018_12_15_18_49_26_735.jpg;0;0.6990119;0;0.07921531;99.71628;85.66012;359.9669;56.98049;0.0009425821
../recorded_data/IMG/robocam_2018_12_15_18_49_26_802.jpg;0;0.8973688;0;0.1196203;99.72173;85.66849;0.1233868;56.85167;0.001078842
../recorded_data/IMG/robocam_2018_12_15_18_49_26_867.jpg;0;1;0;0.1605111;99.73271;85.68501;0.4452283;56.67651;359.9942
../recorded_data/IMG/robocam_2018_12_15_18_49_26_934.jpg;0;1;0;0.2280915;99.74329;85.7014;0.729353;56.61913;-1.035284E-05
../recorded_data/IMG/robocam_2018_12_15_18_49_27_001.jpg;0;1;0;0.2997884;99.75612;85.72074;1.035568;56.50523;0.0001454588
../recorded_data/IMG/robocam_2018_12_15_18_49_27_068.jpg;0;1;0;0.3330839;99.7746;85.74839;1.34623;56.53544;-0.003847125
../recorded_data/IMG/robocam_2018_12_15_18_49_27_137.jpg;0;1;0;0.3949924;99.78757;85.76737;1.25614;56.64355;-0.001903679
../recorded_data/IMG/robocam_2018_12_15_18_49_27_204.jpg;0;1;0;0.4644621;99.802;85.78903;1.122868;56.55106;-0.000247375
../recorded_data/IMG/robocam_2018_12_15_18_49_27_268.jpg;0;1;0;0.5187675;99.82484;85.82343;1.06102;56.69288;-0.001063397
../recorded_data/IMG/robocam_2018_12_15_18_49_27_335.jpg;0;1;0;0.563179;99.84415;85.85256;1.071988;56.74974;-0.001036182
../recorded_data/IMG/robocam_2018_12_15_18_49_27_400.jpg;0;1;0;0.6355972;99.86581;85.88542;1.146084;56.81079;-0.0006051797
../recorded_data/IMG/robocam_2018_12_15_18_49_27_468.jpg;0;1;0;0.6716723;99.89674;85.93234;1.239941;56.786;-0.0004756632
../recorded_data/IMG/robocam_2018_12_15_18_49_27_535.jpg;0;1;0;0.7228321;99.92134;85.9696;1.246885;56.84107;-0.0009643788
../recorded_data/IMG/robocam_2018_12_15_18_49_27_601.jpg;0;1;0;0.8000358;99.94742;86.00911;1.226331;56.81411;-0.0007135713
../recorded_data/IMG/robocam_2018_12_15_18_49_27_668.jpg;0;1;0;0.8441446;99.98457;86.06556;1.192683;56.83936;-0.0005104805
../recorded_data/IMG/robocam_2018_12_15_18_49_27_736.jpg;0;1;0;0.8978372;100.0149;86.1117;1.213362;56.87566;-0.0007285656
../recorded_data/IMG/robocam_2018_12_15_18_49_27_802.jpg;0;1;0;0.966871;100.0468;86.16003;1.222878;56.83123;-0.0007823682
../recorded_data/IMG/robocam_2018_12_15_18_49_27_868.jpg;0;1;0;1.009758;100.0917;86.22828;1.225464;56.81998;-0.0008534353
../recorded_data/IMG/robocam_2018_12_15_18_49_27_935.jpg;0;1;0;1.063301;100.1272;86.2821;1.217723;56.82968;-0.001221839
../recorded_data/IMG/robocam_2018_12_15_18_49_28_001.jpg;0;1;0;1.120614;100.1643;86.33832;1.219707;56.85532;-0.001225523
../recorded_data/IMG/robocam_2018_12_15_18_49_28_068.jpg;0;1;0;1.166815;100.2161;86.41692;1.225458;56.83976;-0.0005379737
../recorded_data/IMG/robocam_2018_12_15_18_49_28_134.jpg;0;1;0;1.213995;100.2567;86.47864;1.230087;56.80044;-0.0006198757
../recorded_data/IMG/robocam_2018_12_15_18_49_28_200.jpg;0;1;0;1.276453;100.2989;86.54259;1.229664;56.78376;-0.0009307742
../recorded_data/IMG/robocam_2018_12_15_18_49_28_269.jpg;0;1;0;1.324586;100.3578;86.63176;1.23879;56.7456;-0.0008473815
../recorded_data/IMG/robocam_2018_12_15_18_49_28_336.jpg;0;1;0;1.371207;100.4038;86.70132;1.243772;56.72682;-0.0008799944
../recorded_data/IMG/robocam_2018_12_15_18_49_28_401.jpg;0;0.8011299;0;1.432871;100.4512;86.77301;1.244248;56.70983;-0.0008908293
../recorded_data/IMG/robocam_2018_12_15_18_49_28_468.jpg;0;0.6009248;0;1.466808;100.5162;86.87117;1.242482;56.69899;-0.0004642685
../recorded_data/IMG/robocam_2018_12_15_18_49_28_535.jpg;0;0.4021989;0;1.492372;100.5658;86.94605;1.237924;56.69046;-0.0004174593
../recorded_data/IMG/robocam_2018_12_15_18_49_28_601.jpg;0;0.2020839;0;1.510565;100.6157;87.02126;1.21396;56.68135;-0.000365337
../recorded_data/IMG/robocam_2018_12_15_18_49_28_670.jpg;0;0.002902031;0;1.513487;100.6818;87.12093;1.130615;56.66929;-0.0002578098
../recorded_data/IMG/robocam_2018_12_15_18_49_28_734.jpg;-1.472265;0;0;1.509654;100.7311;87.19469;1.02803;56.59866;-0.0001185068
../recorded_data/IMG/robocam_2018_12_15_18_49_28_801.jpg;-4.462289;0;0;1.50314;100.7809;87.26722;0.8982438;56.32946;-0.005044288
../recorded_data/IMG/robocam_2018_12_15_18_49_28_867.jpg;-7.454926;0;0;1.497247;100.8492;87.36105;0.6877863;55.56329;359.9248
../recorded_data/IMG/robocam_2018_12_15_18_49_28_933.jpg;-10.44526;0;0;1.490658;100.9022;87.42897;0.5064913;54.69654;359.8181
../recorded_data/IMG/robocam_2018_12_15_18_49_29_000.jpg;-13.43767;0;0;1.480403;100.9569;87.49458;0.3089786;53.60143;359.6667
../recorded_data/IMG/robocam_2018_12_15_18_49_29_066.jpg;-15;0;0;1.470683;101.0326;87.57806;0.02602636;51.82848;359.4016
../recorded_data/IMG/robocam_2018_12_15_18_49_29_135.jpg;-15;0;0;1.463192;101.0908;87.63924;359.8468;50.48226;359.2124
../recorded_data/IMG/robocam_2018_12_15_18_49_29_202.jpg;-15;0;0;1.451975;101.1504;87.69987;359.7403;49.14831;359.0628
../recorded_data/IMG/robocam_2018_12_15_18_49_29_269.jpg;-15;0;0;1.444135;101.2326;87.78114;359.7751;47.46007;358.9937
../recorded_data/IMG/robocam_2018_12_15_18_49_29_334.jpg;-15;0;0;1.435794;101.2973;87.8406;359.9144;46.13469;358.9973
../recorded_data/IMG/robocam_2018_12_15_18_49_29_400.jpg;-11.99535;0;0;1.424407;101.3629;87.89796;0.03249703;44.86354;359.0038
../recorded_data/IMG/robocam_2018_12_15_18_49_29_467.jpg;-9.022783;0;0;1.421721;101.4496;87.97281;0.1062601;43.55025;359.0509
../recorded_data/IMG/robocam_2018_12_15_18_49_29_533.jpg;-6.022952;0;0;1.418438;101.5141;88.02856;0.1308451;42.86549;359.1126
../recorded_data/IMG/robocam_2018_12_15_18_49_29_600.jpg;-3.016952;0;0;1.413328;101.5779;88.08433;0.1375451;42.42464;359.1961
../recorded_data/IMG/robocam_2018_12_15_18_49_29_667.jpg;-0.02188504;0;0;1.408885;101.6614;88.15937;0.1218407;42.24974;359.3529
../recorded_data/IMG/robocam_2018_12_15_18_49_29_733.jpg;0;0;0;1.404119;101.7234;88.21556;0.0944441;42.24135;359.4827
../recorded_data/IMG/robocam_2018_12_15_18_49_29_800.jpg;0;0;0;1.397985;101.785;88.27145;0.05741905;42.24036;359.6113
../recorded_data/IMG/robocam_2018_12_15_18_49_29_866.jpg;0;0;0;1.393348;101.8668;88.34551;-0.002884728;42.23999;359.7765
../recorded_data/IMG/robocam_2018_12_15_18_49_29_933.jpg;0;0;0;1.388683;101.9278;88.40076;359.9466;42.23985;359.8929
../recorded_data/IMG/robocam_2018_12_15_18_49_30_000.jpg;0;0;0;1.382423;101.9886;88.4558;359.8937;42.23979;0.0009854365
../recorded_data/IMG/robocam_2018_12_15_18_49_30_067.jpg;0;0;0;1.377704;102.0693;88.52886;359.8231;42.23983;0.1296655
../recorded_data/IMG/robocam_2018_12_15_18_49_30_134.jpg;0;0;0;1.372973;102.1297;88.58346;359.772;42.23994;0.2132362
../recorded_data/IMG/robocam_2018_12_15_18_49_30_200.jpg;0;0;0;1.366574;102.1901;88.63791;359.7349;42.23558;0.2732283
../recorded_data/IMG/robocam_2018_12_15_18_49_30_267.jpg;0;0;0;1.361393;102.2706;88.71051;359.7114;42.22922;0.3205799
../recorded_data/IMG/robocam_2018_12_15_18_49_30_334.jpg;0;0;0;1.356499;102.3309;88.76492;359.7035;42.22639;0.3404611
../recorded_data/IMG/robocam_2018_12_15_18_49_30_400.jpg;0;0;0;1.350114;102.3909;88.81924;359.7006;42.22554;0.3502077
../recorded_data/IMG/robocam_2018_12_15_18_49_30_467.jpg;0;0;0;1.345351;102.4707;88.89147;359.7061;42.22322;0.3428969
../recorded_data/IMG/robocam_2018_12_15_18_49_30_533.jpg;0;0;0;1.340761;102.5304;88.94547;359.7126;42.22173;0.3274624
../recorded_data/IMG/robocam_2018_12_15_18_49_30_601.jpg;0;0;0;1.334563;102.5898;88.99932;359.7194;42.22152;0.3067114
../recorded_data/IMG/robocam_2018_12_15_18_49_30_668.jpg;0;0;0;1.330029;102.6687;89.07082;359.726;42.22155;0.2725756
../recorded_data/IMG/robocam_2018_12_15_18_49_30_736.jpg;0;0;0;1.325513;102.7276;89.12422;359.729;42.22159;0.2431908
../recorded_data/IMG/robocam_2018_12_15_18_49_30_802.jpg;0;0;0;1.319515;102.7862;89.17744;359.7306;42.22162;0.2115391
../recorded_data/IMG/robocam_2018_12_15_18_49_30_867.jpg;0;0;0;1.315032;102.8641;89.24809;359.7307;42.22165;0.1672651
../recorded_data/IMG/robocam_2018_12_15_18_49_30_934.jpg;0;0;0;1.310561;102.9222;89.30087;359.7295;42.22166;0.1335271
../recorded_data/IMG/robocam_2018_12_15_18_49_31_000.jpg;0;0;0;1.304619;102.9802;89.35346;359.7274;42.22167;0.1001345
../recorded_data/IMG/robocam_2018_12_15_18_49_31_067.jpg;0;0;0;1.300176;103.0571;89.42329;359.7237;42.22166;0.05724938
../recorded_data/IMG/robocam_2018_12_15_18_49_31_134.jpg;0;0;0;1.295744;103.1145;89.47546;359.7203;42.22165;0.02703146
../recorded_data/IMG/robocam_2018_12_15_18_49_31_200.jpg;0;0;0;1.289853;103.1718;89.52745;359.7167;42.22164;-0.001004964
../recorded_data/IMG/robocam_2018_12_15_18_49_31_267.jpg;0;0;0;1.285449;103.2478;89.5965;359.7118;42.2216;359.9656
../recorded_data/IMG/robocam_2018_12_15_18_49_31_333.jpg;0;0;0;1.281011;103.3046;89.64822;359.7157;42.22393;359.9513
../recorded_data/IMG/robocam_2018_12_15_18_49_31_399.jpg;0;0;0;1.275082;103.3612;89.69975;359.7203;42.22527;359.9395
../recorded_data/IMG/robocam_2018_12_15_18_49_31_466.jpg;0;0;0;1.270615;103.4366;89.76816;359.7288;42.22582;359.9291
../recorded_data/IMG/robocam_2018_12_15_18_49_31_533.jpg;0;0;0;1.266288;103.4928;89.81927;359.7353;42.22671;359.9256
../recorded_data/IMG/robocam_2018_12_15_18_49_31_600.jpg;0;0;0;1.260449;103.5489;89.87022;359.743;42.22715;359.9254
../recorded_data/IMG/robocam_2018_12_15_18_49_31_666.jpg;0;0;0;1.256165;103.6233;89.93782;359.7504;42.22717;359.9272
../recorded_data/IMG/robocam_2018_12_15_18_49_31_733.jpg;0;0;0;1.251898;103.6789;89.9883;359.7537;42.22715;359.9301
../recorded_data/IMG/robocam_2018_12_15_18_49_31_800.jpg;0;0;0;1.246233;103.7343;90.03862;359.7569;42.22796;359.9361
